condition	depth_per_gemgroup	cells_per_role	effect_model	state_model	d_S	V	d_D	n_allocations	crossing_unit_count	d_D_predicted	identity_residual	condition_strict_raw	expected_crossing	observed_crossing	S_tie	D_tie	classification
CEBPE+ETS2	64	512	direct_effect_ridge	additive	0.03081771232165931	0.0038389955844027146	0.034656707906062026	30	0	0.034656707906062026	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+ETS2	64	512	direct_effect_ridge	compositional_ridge	-0.0013262214173149025	0.0038389955844027146	0.0025127741670878134	30	30	0.002512774167087812	1.3010426069826053e-18	True	True	True	False	False	state_to_effect
CEBPE+ETS2	64	512	direct_effect_ridge	CPA_0.8.8	0.05685700350405906	0.0038389955844027146	0.06069599908846177	30	0	0.06069599908846177	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+ETS2	128	1024	direct_effect_ridge	additive	0.0317785125974369	0.0019173976591933101	0.03369591025663022	30	0	0.03369591025663021	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+ETS2	128	1024	direct_effect_ridge	compositional_ridge	-0.0003654211415373126	0.0019173976591933101	0.0015519765176559986	30	30	0.0015519765176559975	1.0842021724855044e-18	True	True	True	False	False	state_to_effect
CEBPE+ETS2	128	1024	direct_effect_ridge	CPA_0.8.8	0.057900450600890344	0.0019173976591933101	0.059817848260083656	30	0	0.059817848260083656	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+ETS2	135	1080	direct_effect_ridge	additive	0.03181777976073454	0.0018214947222395463	0.033639274482974095	30	0	0.03363927448297409	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+ETS2	135	1080	direct_effect_ridge	compositional_ridge	-0.00032615397823967295	0.0018214947222395463	0.0014953407439998742	30	30	0.0014953407439998734	8.673617379884035e-19	True	True	True	False	False	state_to_effect
CEBPE+ETS2	135	1080	direct_effect_ridge	CPA_0.8.8	0.0578548352069771	0.0018214947222395463	0.059676329929216655	30	0	0.05967632992921665	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	8	64	direct_effect_ridge	additive	0.03556456809845854	0.030771096581544737	0.06633566468000326	30	0	0.06633566468000328	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	8	64	direct_effect_ridge	compositional_ridge	-0.017917855792789355	0.030771096581544737	0.012853240788755391	30	30	0.012853240788755382	8.673617379884035e-18	True	True	True	False	False	state_to_effect
CEBPE+PTPN12	8	64	direct_effect_ridge	CPA_0.8.8	0.009365569414819034	0.030771096581544737	0.04013666599636378	30	0	0.04013666599636377	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	16	128	direct_effect_ridge	additive	0.04344936852304513	0.015340822696117635	0.05879019121916276	30	0	0.05879019121916276	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	16	128	direct_effect_ridge	compositional_ridge	-0.010033055368202759	0.015340822696117635	0.005307767327914881	30	30	0.0053077673279148755	5.204170427930421e-18	True	True	True	False	False	state_to_effect
CEBPE+PTPN12	16	128	direct_effect_ridge	CPA_0.8.8	0.01658865247336239	0.015340822696117635	0.031929475169480026	30	0	0.031929475169480026	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	32	256	direct_effect_ridge	additive	0.04720250238445128	0.0077340105629845465	0.05493651294743583	30	0	0.054936512947435824	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	32	256	direct_effect_ridge	compositional_ridge	-0.006279921506796608	0.0077340105629845465	0.0014540890561879419	30	30	0.0014540890561879384	3.469446951953614e-18	True	True	True	False	False	state_to_effect
CEBPE+PTPN12	32	256	direct_effect_ridge	CPA_0.8.8	0.01930756298975065	0.0077340105629845465	0.027041573552735197	30	0	0.027041573552735197	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	64	512	direct_effect_ridge	additive	0.04911381519956914	0.0038389955844027146	0.05295281078397185	30	0	0.05295281078397185	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	64	512	direct_effect_ridge	compositional_ridge	-0.004368608691678754	0.0038389955844027146	-0.0005296131072760376	30	2	-0.0005296131072760391	1.5178830414797062e-18	False	False	False	False	False	state_preferred_both
CEBPE+PTPN12	64	512	direct_effect_ridge	CPA_0.8.8	0.02096781955467582	0.0038389955844027146	0.02480681513907854	30	0	0.024806815139078536	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	128	1024	direct_effect_ridge	additive	0.05010359593187676	0.0019173976591933101	0.05202099359107006	30	0	0.05202099359107007	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	128	1024	direct_effect_ridge	compositional_ridge	-0.003378827959371132	0.0019173976591933101	-0.0014614303001778209	30	0	-0.001461430300177822	1.0842021724855044e-18	False	False	False	False	False	state_preferred_both
CEBPE+PTPN12	128	1024	direct_effect_ridge	CPA_0.8.8	0.022007401967819036	0.0019173976591933101	0.02392479962701234	30	0	0.023924799627012345	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	135	1080	direct_effect_ridge	additive	0.05012791880541451	0.0018214947222395463	0.05194941352765405	30	0	0.05194941352765406	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+PTPN12	135	1080	direct_effect_ridge	compositional_ridge	-0.0033545050858333754	0.0018214947222395463	-0.0015330103635938274	30	0	-0.001533010363593829	1.734723475976807e-18	False	False	False	False	False	state_preferred_both
CEBPE+PTPN12	135	1080	direct_effect_ridge	CPA_0.8.8	0.021965542353948108	0.0018214947222395463	0.023787037076187657	30	0	0.023787037076187654	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	8	64	direct_effect_ridge	additive	-0.031046722193287322	0.030771096581544737	-0.0002756256117425832	30	17	-0.00027562561174258524	2.0599841277224584e-18	False	False	False	False	False	state_preferred_both
CEBPE+SPI1	8	64	direct_effect_ridge	compositional_ridge	0.020056943042271864	0.030771096581544737	0.050828039623816594	30	0	0.0508280396238166	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	8	64	direct_effect_ridge	CPA_0.8.8	0.2710767744967012	0.030771096581544737	0.3018478710782459	30	0	0.30184787107824596	-5.551115123125783e-17	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	16	128	direct_effect_ridge	additive	-0.02353647894680235	0.015340822696117635	-0.008195656250684717	30	0	-0.008195656250684717	0.0	False	False	False	False	False	state_preferred_both
CEBPE+SPI1	16	128	direct_effect_ridge	compositional_ridge	0.027567186288756835	0.015340822696117635	0.04290800898487447	30	0	0.04290800898487447	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	16	128	direct_effect_ridge	CPA_0.8.8	0.27843721663093723	0.015340822696117635	0.2937780393270549	30	0	0.2937780393270549	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	32	256	direct_effect_ridge	additive	-0.019491470929210462	0.0077340105629845465	-0.011757460366225913	30	0	-0.011757460366225915	1.734723475976807e-18	False	False	False	False	False	state_preferred_both
CEBPE+SPI1	32	256	direct_effect_ridge	compositional_ridge	0.03161219430634873	0.0077340105629845465	0.03934620486933327	30	0	0.039346204869333275	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	32	256	direct_effect_ridge	CPA_0.8.8	0.2803758035483377	0.0077340105629845465	0.28810981411132225	30	0	0.28810981411132225	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	64	512	direct_effect_ridge	additive	-0.01760382283989179	0.0038389955844027146	-0.013764827255489073	30	0	-0.013764827255489075	1.734723475976807e-18	False	False	False	False	False	state_preferred_both
CEBPE+SPI1	64	512	direct_effect_ridge	compositional_ridge	0.033499842395667404	0.0038389955844027146	0.03733883798007011	30	0	0.037338837980070115	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	64	512	direct_effect_ridge	CPA_0.8.8	0.28208545128121865	0.0038389955844027146	0.28592444686562135	30	0	0.28592444686562135	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	128	1024	direct_effect_ridge	additive	-0.01679221853063633	0.0019173976591933101	-0.014874820871443019	30	0	-0.01487482087144302	1.734723475976807e-18	False	False	False	False	False	state_preferred_both
CEBPE+SPI1	128	1024	direct_effect_ridge	compositional_ridge	0.03431144670492286	0.0019173976591933101	0.03622884436411616	30	0	0.03622884436411617	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	128	1024	direct_effect_ridge	CPA_0.8.8	0.28322875844165696	0.0019173976591933101	0.28514615610085026	30	0	0.28514615610085026	0.0	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	135	1080	direct_effect_ridge	additive	-0.01667394926051739	0.0018214947222395463	-0.014852454538277842	30	0	-0.014852454538277843	1.734723475976807e-18	False	False	False	False	False	state_preferred_both
CEBPE+SPI1	135	1080	direct_effect_ridge	compositional_ridge	0.034429715975041804	0.0018214947222395463	0.03625121069728134	30	0	0.03625121069728135	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CEBPE+SPI1	135	1080	direct_effect_ridge	CPA_0.8.8	0.28308386912555294	0.0018214947222395463	0.28490536384779247	30	0	0.28490536384779247	0.0	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	8	64	direct_effect_ridge	additive	-0.012495306086582624	0.030771096581544737	0.018275790494962123	30	30	0.018275790494962113	1.0408340855860843e-17	True	True	True	False	False	state_to_effect
CLDN6+KLF1	8	64	direct_effect_ridge	compositional_ridge	-0.007076990559853999	0.030771096581544737	0.02369410602169075	30	30	0.02369410602169074	1.0408340855860843e-17	True	True	True	False	False	state_to_effect
CLDN6+KLF1	8	64	direct_effect_ridge	CPA_0.8.8	0.020734806551633296	0.030771096581544737	0.05150590313317804	30	0	0.05150590313317803	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	16	128	direct_effect_ridge	additive	-0.0047552432170622945	0.015340822696117635	0.010585579479055347	30	30	0.01058557947905534	6.938893903907228e-18	True	True	True	False	False	state_to_effect
CLDN6+KLF1	16	128	direct_effect_ridge	compositional_ridge	0.000663072309666331	0.015340822696117635	0.016003895005783978	30	4	0.016003895005783964	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	16	128	direct_effect_ridge	CPA_0.8.8	0.027737417647301713	0.015340822696117635	0.04307824034341935	30	0	0.043078240343419345	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	32	256	direct_effect_ridge	additive	-0.0009448978324528796	0.0077340105629845465	0.0067891127305316715	30	29	0.006789112730531667	4.336808689942018e-18	True	True	True	False	False	state_to_effect
CLDN6+KLF1	32	256	direct_effect_ridge	compositional_ridge	0.004473417694275746	0.0077340105629845465	0.012207428257260297	30	0	0.012207428257260292	5.204170427930421e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	32	256	direct_effect_ridge	CPA_0.8.8	0.030677138071468782	0.0077340105629845465	0.038411148634453336	30	0	0.03841114863445333	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	64	512	direct_effect_ridge	additive	0.0010066838350354654	0.0038389955844027146	0.004845679419438184	30	0	0.00484567941943818	4.336808689942018e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	64	512	direct_effect_ridge	compositional_ridge	0.006424999361764092	0.0038389955844027146	0.010263994946166812	30	0	0.010263994946166807	5.204170427930421e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	64	512	direct_effect_ridge	CPA_0.8.8	0.03229965852400069	0.0038389955844027146	0.036138654108403404	30	0	0.036138654108403404	0.0	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	128	1024	direct_effect_ridge	additive	0.0019420475988980205	0.0019173976591933101	0.0038594452580913343	30	0	0.003859445258091331	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	128	1024	direct_effect_ridge	compositional_ridge	0.007360363125626646	0.0019173976591933101	0.009277760784819962	30	0	0.009277760784819957	5.204170427930421e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	128	1024	direct_effect_ridge	CPA_0.8.8	0.0332573598349872	0.0019173976591933101	0.03517475749418051	30	0	0.03517475749418051	0.0	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	135	1080	direct_effect_ridge	additive	0.002021117368972385	0.0018214947222395463	0.003842612091211934	30	0	0.0038426120912119313	2.6020852139652106e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	135	1080	direct_effect_ridge	compositional_ridge	0.007439432895701011	0.0018214947222395463	0.009260927617940562	30	0	0.009260927617940557	5.204170427930421e-18	False	False	False	False	False	effect_preferred_both
CLDN6+KLF1	135	1080	direct_effect_ridge	CPA_0.8.8	0.03325162616742249	0.0018214947222395463	0.03507312088966204	30	0	0.03507312088966204	0.0	False	False	False	False	False	effect_preferred_both
CNN1+ETS2	8	64	direct_effect_ridge	additive	-0.02049672661007608	0.030771096581544737	0.010274369971468661	30	30	0.010274369971468657	3.469446951953614e-18	True	True	True	False	False	state_to_effect
CNN1+ETS2	8	64	direct_effect_ridge	compositional_ridge	-0.02197525800750792	0.030771096581544737	0.008795838574036825	30	30	0.008795838574036818	6.938893903907228e-18	True	True	True	False	False	state_to_effect
CNN1+ETS2	8	64	direct_effect_ridge	CPA_0.8.8	-0.010077660389919247	0.030771096581544737	0.020693436191625496	30	30	0.02069343619162549	6.938893903907228e-18	True	True	True	False	False	state_to_effect
CNN1+ETS2	16	128	direct_effect_ridge	additive	-0.012650021780061773	0.015340822696117635	0.002690800916055865	30	30	0.0026908009160558615	3.469446951953614e-18	True	True	True	False	False	state_to_effect
CNN1+ETS2	16	128	direct_effect_ridge	compositional_ridge	-0.014128553177493609	0.015340822696117635	0.0012122695186240282	30	29	0.0012122695186240259	2.3852447794681098e-18	True	True	True	False	False	state_to_effect
CNN1+ETS2	16	128	direct_effect_ridge	CPA_0.8.8	-0.0030106222153802654	0.015340822696117635	0.012330200480737373	30	28	0.01233020048073737	3.469446951953614e-18	True	True	True	False	False	state_to_effect
CNN1+ETS2	32	256	direct_effect_ridge	additive	-0.009049887525679813	0.0077340105629845465	-0.0013158769626952652	30	1	-0.001315876962695267	1.734723475976807e-18	False	False	False	False	False	state_preferred_both
CNN1+ETS2	32	256	direct_effect_ridge	compositional_ridge	-0.010528418923111647	0.0077340105629845465	-0.0027944083601271013	30	0	-0.002794408360127101	-4.336808689942018e-19	False	False	False	False	False	state_preferred_both
CNN1+ETS2	32	256	direct_effect_ridge	CPA_0.8.8	-0.0002059034884217861	0.0077340105629845465	0.0075281070745627605	30	15	0.0075281070745627605	0.0	True	True	True	False	False	state_to_effect
CNN1+ETS2	64	512	direct_effect_ridge	additive	-0.007149491211460221	0.0038389955844027146	-0.003310495627057505	30	0	-0.0033104956270575063	1.3010426069826053e-18	False	False	False	False	False	state_preferred_both
CNN1+ETS2	64	512	direct_effect_ridge	compositional_ridge	-0.008628022608892056	0.0038389955844027146	-0.004789027024489341	30	0	-0.004789027024489341	0.0	False	False	False	False	False	state_preferred_both
CNN1+ETS2	64	512	direct_effect_ridge	CPA_0.8.8	0.0014110736423242763	0.0038389955844027146	0.005250069226726992	30	1	0.005250069226726991	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
CNN1+ETS2	128	1024	direct_effect_ridge	additive	-0.0061354230169562655	0.0019173976591933101	-0.004218025357762954	30	0	-0.004218025357762955	8.673617379884035e-19	False	False	False	False	False	state_preferred_both
CNN1+ETS2	128	1024	direct_effect_ridge	compositional_ridge	-0.0076139544143881	0.0019173976591933101	-0.00569655675519479	30	0	-0.005696556755194791	8.673617379884035e-19	False	False	False	False	False	state_preferred_both
CNN1+ETS2	128	1024	direct_effect_ridge	CPA_0.8.8	0.002422191151810327	0.0019173976591933101	0.0043395888110036385	30	0	0.004339588811003638	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
CNN1+ETS2	135	1080	direct_effect_ridge	additive	-0.006131290550068031	0.0018214947222395463	-0.004309795827828484	30	0	-0.0043097958278284845	8.673617379884035e-19	False	False	False	False	False	state_preferred_both
CNN1+ETS2	135	1080	direct_effect_ridge	compositional_ridge	-0.007609821947499867	0.0018214947222395463	-0.00578832722526032	30	0	-0.00578832722526032	0.0	False	False	False	False	False	state_preferred_both
CNN1+ETS2	135	1080	direct_effect_ridge	CPA_0.8.8	0.0023920853355709213	0.0018214947222395463	0.004213580057810468	30	0	0.004213580057810468	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	8	64	direct_effect_ridge	additive	-0.0017565442571228055	0.030771096581544737	0.02901455232442194	30	21	0.029014552324421933	6.938893903907228e-18	True	True	True	False	False	state_to_effect
CNN1+UBASH3A	8	64	direct_effect_ridge	compositional_ridge	0.015247829659886903	0.030771096581544737	0.04601892624143165	30	0	0.04601892624143164	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	8	64	direct_effect_ridge	CPA_0.8.8	0.08341428405551256	0.030771096581544737	0.11418538063705728	30	0	0.1141853806370573	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	16	128	direct_effect_ridge	additive	0.005762488744337543	0.015340822696117635	0.02110331144045518	30	0	0.02110331144045518	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	16	128	direct_effect_ridge	compositional_ridge	0.02276686266134725	0.015340822696117635	0.03810768535746489	30	0	0.038107685357464886	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	16	128	direct_effect_ridge	CPA_0.8.8	0.09039566175944103	0.015340822696117635	0.10573648445555867	30	0	0.10573648445555867	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	32	256	direct_effect_ridge	additive	0.009968346935409236	0.0077340105629845465	0.017702357498393783	30	0	0.017702357498393783	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	32	256	direct_effect_ridge	compositional_ridge	0.026972720852418943	0.0077340105629845465	0.034706731415403494	30	0	0.03470673141540349	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	32	256	direct_effect_ridge	CPA_0.8.8	0.09306510964102976	0.0077340105629845465	0.10079912020401431	30	0	0.10079912020401431	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	64	512	direct_effect_ridge	additive	0.012115941744515272	0.0038389955844027146	0.015954937328917992	30	0	0.015954937328917985	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	64	512	direct_effect_ridge	compositional_ridge	0.029120315661524978	0.0038389955844027146	0.0329593112459277	30	0	0.03295931124592769	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	64	512	direct_effect_ridge	CPA_0.8.8	0.09465106400041505	0.0038389955844027146	0.09849005958481777	30	0	0.09849005958481777	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	128	1024	direct_effect_ridge	additive	0.012997003316055113	0.0019173976591933101	0.014914400975248425	30	0	0.014914400975248423	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	128	1024	direct_effect_ridge	compositional_ridge	0.03000137723306482	0.0019173976591933101	0.031918774892258125	30	0	0.03191877489225813	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	128	1024	direct_effect_ridge	CPA_0.8.8	0.09564747400305876	0.0019173976591933101	0.09756487166225207	30	0	0.09756487166225207	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	135	1080	direct_effect_ridge	additive	0.01313331166231218	0.0018214947222395463	0.014954806384551727	30	0	0.014954806384551727	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	135	1080	direct_effect_ridge	compositional_ridge	0.030137685579321886	0.0018214947222395463	0.03195918030156143	30	0	0.03195918030156143	0.0	False	False	False	False	False	effect_preferred_both
CNN1+UBASH3A	135	1080	direct_effect_ridge	CPA_0.8.8	0.09564310623632914	0.0018214947222395463	0.09746460095856868	30	0	0.0974646009585687	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	8	64	direct_effect_ridge	additive	-0.010753218781381009	0.030771096581544737	0.020017877800163734	30	30	0.02001787780016373	3.469446951953614e-18	True	True	True	False	False	state_to_effect
COL2A1+KLF1	8	64	direct_effect_ridge	compositional_ridge	-0.010303840394516603	0.030771096581544737	0.020467256187028136	30	30	0.020467256187028132	3.469446951953614e-18	True	True	True	False	False	state_to_effect
COL2A1+KLF1	8	64	direct_effect_ridge	CPA_0.8.8	0.021099014992609744	0.030771096581544737	0.051870111574154484	30	0	0.051870111574154484	0.0	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	16	128	direct_effect_ridge	additive	-0.0031367347840882917	0.015340822696117635	0.012204087912029345	30	30	0.012204087912029343	1.734723475976807e-18	True	True	True	False	False	state_to_effect
COL2A1+KLF1	16	128	direct_effect_ridge	compositional_ridge	-0.0026873563972238863	0.015340822696117635	0.01265346629889375	30	30	0.012653466298893749	1.734723475976807e-18	True	True	True	False	False	state_to_effect
COL2A1+KLF1	16	128	direct_effect_ridge	CPA_0.8.8	0.027929623797635018	0.015340822696117635	0.043270446493752654	30	0	0.043270446493752654	0.0	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	32	256	direct_effect_ridge	additive	0.0006301012080864649	0.0077340105629845465	0.008364111771071013	30	1	0.008364111771071011	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	32	256	direct_effect_ridge	compositional_ridge	0.0010794795949508704	0.0077340105629845465	0.008813490157935415	30	0	0.008813490157935417	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	32	256	direct_effect_ridge	CPA_0.8.8	0.031483311633030024	0.0077340105629845465	0.03921732219601457	30	0	0.03921732219601457	0.0	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	64	512	direct_effect_ridge	additive	0.0025956804913044697	0.0038389955844027146	0.006434676075707187	30	0	0.006434676075707184	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	64	512	direct_effect_ridge	compositional_ridge	0.0030450588781688747	0.0038389955844027146	0.006884054462571589	30	0	0.006884054462571589	0.0	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	64	512	direct_effect_ridge	CPA_0.8.8	0.033462175235190864	0.0038389955844027146	0.037301170819593575	30	0	0.037301170819593575	0.0	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	128	1024	direct_effect_ridge	additive	0.003585830312707684	0.0019173976591933101	0.005503227971900993	30	0	0.005503227971900994	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	128	1024	direct_effect_ridge	compositional_ridge	0.00403520869957209	0.0019173976591933101	0.005952606358765396	30	0	0.0059526063587654	-4.336808689942018e-18	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	128	1024	direct_effect_ridge	CPA_0.8.8	0.03437959451567673	0.0019173976591933101	0.03629699217487004	30	0	0.03629699217487004	0.0	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	135	1080	direct_effect_ridge	additive	0.0036496308854103276	0.0018214947222395463	0.005471125607649876	30	0	0.005471125607649873	2.6020852139652106e-18	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	135	1080	direct_effect_ridge	compositional_ridge	0.004099009272274733	0.0018214947222395463	0.005920503994514276	30	0	0.005920503994514279	-2.6020852139652106e-18	False	False	False	False	False	effect_preferred_both
COL2A1+KLF1	135	1080	direct_effect_ridge	CPA_0.8.8	0.03440086429461006	0.0018214947222395463	0.0362223590168496	30	0	0.03622235901684961	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	8	64	direct_effect_ridge	additive	-0.013383065286228535	0.030771096581544737	0.01738803129531621	30	30	0.0173880312953162	1.0408340855860843e-17	True	True	True	False	False	state_to_effect
DUSP9+PRTG	8	64	direct_effect_ridge	compositional_ridge	-0.014992016431020763	0.030771096581544737	0.01577908015052398	30	30	0.015779080150523976	3.469446951953614e-18	True	True	True	False	False	state_to_effect
DUSP9+PRTG	8	64	direct_effect_ridge	CPA_0.8.8	0.04525022967856187	0.030771096581544737	0.07602132626010662	30	0	0.0760213262601066	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	16	128	direct_effect_ridge	additive	-0.005573837694177255	0.015340822696117635	0.009766985001940388	30	30	0.00976698500194038	6.938893903907228e-18	True	True	True	False	False	state_to_effect
DUSP9+PRTG	16	128	direct_effect_ridge	compositional_ridge	-0.007182788838969482	0.015340822696117635	0.008158033857148155	30	30	0.008158033857148153	1.734723475976807e-18	True	True	True	False	False	state_to_effect
DUSP9+PRTG	16	128	direct_effect_ridge	CPA_0.8.8	0.05243584478759138	0.015340822696117635	0.06777666748370902	30	0	0.06777666748370902	0.0	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	32	256	direct_effect_ridge	additive	-0.0017637482693781564	0.0077340105629845465	0.005970262293606393	30	30	0.00597026229360639	3.469446951953614e-18	True	True	True	False	False	state_to_effect
DUSP9+PRTG	32	256	direct_effect_ridge	compositional_ridge	-0.003372699414170384	0.0077340105629845465	0.004361311148814163	30	30	0.004361311148814162	8.673617379884035e-19	True	True	True	False	False	state_to_effect
DUSP9+PRTG	32	256	direct_effect_ridge	CPA_0.8.8	0.05520002196957863	0.0077340105629845465	0.06293403253256317	30	0	0.06293403253256317	0.0	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	64	512	direct_effect_ridge	additive	0.00013444508281319084	0.0038389955844027146	0.003973440667215908	30	9	0.003973440667215906	2.6020852139652106e-18	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	64	512	direct_effect_ridge	compositional_ridge	-0.0014745060619790367	0.0038389955844027146	0.0023644895224236777	30	30	0.002364489522423678	-4.336808689942018e-19	True	True	True	False	False	state_to_effect
DUSP9+PRTG	64	512	direct_effect_ridge	CPA_0.8.8	0.0566078932339153	0.0038389955844027146	0.06044688881831802	30	0	0.060446888818318015	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	128	1024	direct_effect_ridge	additive	0.0010373680978271454	0.0019173976591933101	0.002954765757020459	30	0	0.0029547657570204557	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	128	1024	direct_effect_ridge	compositional_ridge	-0.0005715830469650823	0.0019173976591933101	0.0013458146122282272	30	30	0.0013458146122282278	-6.505213034913027e-19	True	True	True	False	False	state_to_effect
DUSP9+PRTG	128	1024	direct_effect_ridge	CPA_0.8.8	0.057555762724837214	0.0019173976591933101	0.05947316038403052	30	0	0.05947316038403053	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	135	1080	direct_effect_ridge	additive	0.0011167191430113733	0.0018214947222395463	0.0029382138652509233	30	0	0.00293821386525092	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
DUSP9+PRTG	135	1080	direct_effect_ridge	compositional_ridge	-0.0004922320017808543	0.0018214947222395463	0.0013292627204586913	30	30	0.001329262720458692	-6.505213034913027e-19	True	True	True	False	False	state_to_effect
DUSP9+PRTG	135	1080	direct_effect_ridge	CPA_0.8.8	0.05754403707539509	0.0018214947222395463	0.05936553179763464	30	0	0.05936553179763464	0.0	False	False	False	False	False	effect_preferred_both
DUSP9+SNAI1	8	64	direct_effect_ridge	additive	-0.03460232191147663	0.030771096581544737	-0.003831225329931888	30	6	-0.0038312253299318914	3.469446951953614e-18	False	False	False	False	False	state_preferred_both
